time,ra,dec,x,y,z,vx,vy,vz,Cal
2447837.969400262,2.230192563604513,0.2401242173842598,-0.3625790553853596,2.012521636866174,0.7033106261891608,-0.01178490428222516,-0.002386060629044779,0.0003657799455418048, A.D. 1989-Nov-07 11:15:00.0000
2447838.021480262,2.230417293246197,0.2400757153824786,-0.3631927988288746,2.012397290967,0.7033296481036956,-0.01178435230598667,-0.002389127501068971,0.0003647083198550017, A.D. 1989-Nov-07 12:29:59.7120
2447867.904820269,2.314210345767697,0.2265359198758502,-0.7090793984790897,1.915040697537299,0.7050000660553639,-0.01131395669605773,-0.004113306084873531,-0.00025347726514645, A.D. 1989-Dec-07 09:42:00.2880
2447867.9534302694,2.314247345403936,0.2265458105520015,-0.709629345333332,1.914840683320716,0.7049877200808513,-0.01131294502983298,-0.004116038237894745,-0.0002544830040581989, A.D. 1989-Dec-07 10:52:00.1920
2447892.1330302767,2.2937460011865705,0.2480344771250582,-0.9763122700129924,1.799195870960201,0.6928127524118666,-0.01071407778494271,-0.005435558752749034,-0.0007510466091379174, A.D. 1989-Dec-31 15:10:37.6320
2447892.1606702767,2.2936742661995444,0.2480773130899558,-0.9766083961859148,1.799045611964257,0.6927919857240273,-0.01071328636321566,-0.005437016915257309,-0.0007516080802758338, A.D. 1989-Dec-31 15:50:25.7280
2449421.216056592,3.754934268638002,-0.0575119224138945,-2.174616970607111,-0.6651984760139613,-0.006504417400272195,0.002559048082694143,-0.01050795457395391,-0.003738373806396943, A.D. 1994-Mar-09 17:10:07.1040
2449421.264666592,3.7549166275829617,-0.0574273627475251,-2.174492510845881,-0.6657092478134807,-0.006686139490374959,0.002561699101454332,-0.01050713687926024,-0.003738363055659054, A.D. 1994-Mar-09 18:20:07.0080
2450450.970389722,2.442797457778588,0.2294499313339172,-1.17393668655965,1.694542105356874,0.677977690305167,-0.01014819293524552,-0.006388736834334444,-0.001123542822404742, A.D. 1997-Jan-02 11:16:19.4880
2450451.000719722,2.4427398440934605,0.2294961880743355,-1.174244465512708,1.694348312207825,0.6779436041491613,-0.01014715507597825,-0.006390237694024838,-0.001124143029441761, A.D. 1997-Jan-02 12:00:00.0000
2450451.0311297216,2.4426824831145555,0.2295424218462208,-1.174553024669421,1.694153962203276,0.6779094098102315,-0.0101461142109793,-0.006391742330770987,-0.001124744785685621, A.D. 1997-Jan-02 12:43:47.4240
2450458.8985797246,2.4247173979067527,0.2435286283488661,-1.253294281965268,1.642352293087392,0.6684512326940543,-0.009867914111622297,-0.006774767397133362,-0.001279231095973637, A.D. 1997-Jan-10 09:32:55.1040
2450458.9206997245,2.42465113669114,0.243572704003678,-1.253512551299839,1.642202423520701,0.668422931337241,-0.009867107197367692,-0.0067758264035069,-0.001279661937629579, A.D. 1997-Jan-10 10:04:46.2720
2450458.9425397245,2.424585759606967,0.2436161144786054,-1.253728040220427,1.642054428054595,0.6683949788753939,-0.009866310362878505,-0.006776871904283622,-0.001280087305462181, A.D. 1997-Jan-10 10:36:13.2480
2450538.637159741,2.250099942222856,0.3788334152438572,-1.903132347572637,0.9699051987351284,0.5090832310680258,-0.006202555286074179,-0.0098164603668598,-0.002649227512120481, A.D. 1997-Mar-31 03:16:28.4160
2450538.7243297417,2.250291650933224,0.3788352896402073,-1.903672820539831,0.9690493942317028,0.5088522434641481,-0.006197879616555979,-0.00981883803417773,-0.002650476458206934, A.D. 1997-Mar-31 05:21:59.9040
2450539.6887497413,2.252627002352423,0.378845494301091,-1.909625210582391,0.9595672754478608,0.5062894219846938,-0.006146077166755842,-0.009844994772599551,-0.002664252052420633, A.D. 1997-Apr-01 04:30:45.7920
2450539.6889297417,2.2526274214059763,0.3788454894490757,-1.90962631687811,0.9595655033440398,0.5062889424179232,-0.006146067485952512,-0.009844999629000236,-0.002664254616254855, A.D. 1997-Apr-01 04:31:01.3440
2450539.7530697417,2.252777836237108,0.3788430411361076,-1.910020415011715,0.9589339895847474,0.5061180278323352,-0.006142617609708754,-0.009846729515419856,-0.002665168020903247, A.D. 1997-Apr-01 06:03:23.0400
2450539.753239741,2.2527782384307806,0.3788430328457937,-1.910021459252441,0.958932315645935,0.5061175747550801,-0.006142608465234529,-0.009846734098777598,-0.002665170441372717, A.D. 1997-Apr-01 06:03:37.7280
